r_mean,g_mean,b_mean,r_std,g_std,b_std,brightness,contrast,saturation,warmth,dominant_channel,filename,genre_principal,year,artist
0.41990608,0.51192844,0.43939906,0.17422356,0.14434147,0.14422905,0.47614545,0.12665877,0.3762903,-0.019492984,1,Naive_Art_Primitivism/walter-battiss_comores.jpg,Naive Art Primitivism,,walter battiss
0.25864953,0.2181849,0.16659415,0.17451698,0.1359603,0.08023197,0.22440247,0.13984118,0.31261855,0.09205538,0,Realism/thomas-eakins_elizabeth-crowell-with-a-dog-1874.jpg,Realism,1874.0,thomas eakins
0.24827163,0.18152887,0.11889531,0.16416608,0.14574473,0.11543189,0.19434473,0.14404708,0.5019014,0.12937632,0,Baroque/gabriel-metsu_the-hunter-s-present.jpg,Baroque,,gabriel metsu
0.62109685,0.52544475,0.39365044,0.15722035,0.17675357,0.1812179,0.5390202,0.16622734,0.4020735,0.2274464,0,Post_Impressionism/odilon-redon_near-the-harbor.jpg,Post Impressionism,,odilon redon
0.93554085,0.94866854,0.95162815,0.12309498,0.12692742,0.12879217,0.9450806,0.12597199,0.019860242,-0.016087294,2,Expressionism/saul-steinberg_untitled-1957.jpg,Expressionism,1957.0,saul steinberg
0.86716646,0.76161385,0.5842881,0.023965655,0.043403275,0.09387498,0.772959,0.041019127,0.32865304,0.28287834,0,Art_Nouveau_Modern/koloman-moser_study-for-the-wanderer.jpg,Art Nouveau Modern,,koloman moser
0.3865773,0.30529523,0.21833713,0.17700556,0.1622853,0.14268038,0.31968534,0.1633227,0.46832603,0.16824017,0,Baroque/jan-steen_revelry-at-an-inn-1674.jpg,Baroque,1674.0,jan steen
0.41384494,0.46400747,0.3629026,0.40453807,0.28766736,0.23084661,0.43748292,0.2899642,0.52791315,0.05094233,1,Pop_Art/tano-festa_il-michelangelo.jpg,Pop Art,,tano festa
0.34976235,0.31470615,0.2669496,0.19528294,0.1784869,0.15471438,0.3197437,0.1776734,0.24888872,0.08281276,0,Naive_Art_Primitivism/fernando-botero_self-portrait-as-velasquez.jpg,Naive Art Primitivism,,fernando botero
0.5045458,0.4351838,0.32290542,0.2035984,0.14908493,0.18962914,0.44312328,0.14999764,0.306053,0.18164039,0,Minimalism/helio-oiticica_grand-nucleus-1966.jpg,Minimalism,1966.0,helio oiticica
0.46633232,0.4125517,0.30519515,0.17526756,0.1905744,0.144141,0.4163935,0.17990117,0.364294,0.16113716,0,Realism/camille-corot_town-and-lake-como-1834.jpg,Realism,1834.0,camille corot
0.43835834,0.3751611,0.33113107,0.1936614,0.1692851,0.14355336,0.38903767,0.17303766,0.23694658,0.107227266,0,Realism/vasily-surikov_portrait-of-p-f-surikova-artist-s-mother-1887.jpg,Realism,1887.0,vasily surikov
0.2566349,0.5161933,0.6789553,0.16746517,0.13930108,0.1840649,0.45714018,0.13169466,0.6635043,-0.42232043,2,Naive_Art_Primitivism/marc-chagall_the-gladiolas-1967.jpg,Naive Art Primitivism,1967.0,marc chagall
0.5550923,0.47033548,0.36035326,0.18237548,0.1994746,0.19377965,0.4831398,0.19262443,0.38402468,0.19473901,0,High_Renaissance/andrea-del-sarto_the-raising-of-the-dead-child-by-the-corpse-of-san-filippo.jpg,High Renaissance,,andrea del sarto
0.5088432,0.43060806,0.36143392,0.2841525,0.2515106,0.19224057,0.4461145,0.25280303,0.2460413,0.14740926,0,Baroque/rembrandt_ecce-homo.jpg,Baroque,,rembrandt
0.42514074,0.43456554,0.42875642,0.30149594,0.30615932,0.3120058,0.4310853,0.30540824,0.052231103,-0.0036156774,1,Expressionism/vasile-dobrian_retired.jpg,Expressionism,,vasile dobrian
0.64260566,0.5042347,0.41599935,0.16694982,0.14609617,0.12935969,0.53554875,0.1479381,0.36516026,0.22660631,0,Realism/odilon-redon_bouquet-of-flowers-in-a-blue-vase.jpg,Realism,,odilon redon
0.8010299,0.71442175,0.62114763,0.1684408,0.16131581,0.12476308,0.72968435,0.1509406,0.28410196,0.17988229,0,Art_Nouveau_Modern/egon-schiele_seated-girl-with-bare-torso-and-light-blue-skirt-1911.jpg,Art Nouveau Modern,1911.0,egon schiele
0.5025525,0.5804486,0.47370607,0.16496465,0.1487628,0.1342999,0.54498905,0.1437159,0.29591775,0.028846443,1,Impressionism/camille-pissarro_gathering-herbs-1882.jpg,Impressionism,1882.0,camille pissarro
0.68946564,0.7047576,0.45019892,0.17250516,0.166357,0.18565023,0.67116565,0.16368331,0.3982848,0.23926672,1,Impressionism/camille-pissarro_cagnes-landscape.jpg,Impressionism,,camille pissarro
0.2856163,0.28034288,0.23480323,0.13670075,0.13012119,0.1076189,0.2767281,0.12831973,0.21033481,0.05081308,0,Post_Impressionism/emily-carr_totem-and-forest-1931.jpg,Post Impressionism,1931.0,emily carr
0.6733935,0.5633653,0.40724528,0.17093183,0.1692551,0.13821739,0.57846606,0.16250642,0.39877778,0.2661482,0,Realism/boris-kustodiev_street-in-krutogorsk-1914.jpg,Realism,1914.0,boris kustodiev
0.4025532,0.37613598,0.31256607,0.20382935,0.16819976,0.10522415,0.37678775,0.17090747,0.25118625,0.08998713,0,Expressionism/carlos-saenz-de-tejada_the-village-idiot-1923.jpg,Expressionism,1923.0,carlos saenz de tejada
0.3325473,0.30379903,0.22532505,0.19162527,0.16725895,0.1503094,0.30344874,0.16823487,0.38442475,0.10722226,0,Cubism/pyotr-konchalovsky_still-life-with-a-pipe-1919.jpg,Cubism,1919.0,pyotr konchalovsky
0.7977465,0.8046502,0.779879,0.14807132,0.150127,0.16358729,0.799762,0.1509907,0.038074374,0.017867506,1,Naive_Art_Primitivism/marc-chagall_from-the-terrace-of-his-palace-david-sees-bathing-bathsheba-ii-samuel-xi-2-3.jpg,Naive Art Primitivism,,marc chagall
0.5386276,0.4592108,0.33291137,0.13059948,0.1387076,0.15023503,0.4685583,0.13378659,0.4017437,0.20571625,0,Mannerism_Late_Renaissance/hans-von-aachen_allegorie-on-the-battle-of-gur-sl-u-1604.jpg,Mannerism Late Renaissance,1604.0,hans von aachen
0.37207678,0.32322615,0.27855968,0.16518104,0.13426681,0.10614749,0.33274055,0.1367891,0.30642477,0.093517095,0,Impressionism/philip-wilson-steer_mrs-cyprian-williams-and-her-two-little-girls.jpg,Impressionism,,philip wilson steer
0.41191238,0.39446926,0.35253453,0.17099549,0.19568162,0.19285087,0.3949042,0.17995767,0.236327,0.05937785,0,Post_Impressionism/mary-fedden_clonakilty-co-cork-2002.jpg,Post Impressionism,2002.0,mary fedden
0.6249323,0.49650282,0.42564338,0.19080497,0.19261365,0.16762304,0.52682525,0.18716039,0.32810593,0.1992889,0,Early_Renaissance/paolo-uccello_scene-temple-mary-1440.jpg,Early Renaissance,1440.0,paolo uccello
0.55663943,0.48756632,0.35786638,0.14215583,0.1419881,0.09087238,0.4934334,0.13328989,0.3535597,0.19877306,0,Romanticism/eugene-delacroix_the-moroccan-and-his-horse-1857(1).jpg,Romanticism,1857.0,eugene delacroix
0.58569455,0.53679276,0.55391777,0.16120395,0.1736414,0.18199807,0.55336666,0.16704443,0.17350091,0.031776786,0,Realism/boris-kustodiev_may-day-parade-petrograd-mars-field-1920.jpg,Realism,1920.0,boris kustodiev
0.6359586,0.5883921,0.48614502,0.23769152,0.25802618,0.28618312,0.5909583,0.25284052,0.30118257,0.14981359,0,Rococo/bernardo-bellotto_the-imperial-summer-residence-garden-1758.jpg,Rococo,1758.0,bernardo bellotto
0.815962,0.7033268,0.5660741,0.17420597,0.24295501,0.38134125,0.7213578,0.22171001,0.35100633,0.24988794,0,Color_Field_Painting/ronald-davis_double-see-thru-1969.jpg,Color Field Painting,1969.0,ronald davis
0.727918,0.6115883,0.4598482,0.1777886,0.18172635,0.14376107,0.62907255,0.17437679,0.37323064,0.26806983,0,Early_Renaissance/paolo-uccello_hope.jpg,Early Renaissance,,paolo uccello
0.9040328,0.8737738,0.81878114,0.078519106,0.086260535,0.09023056,0.8765521,0.08398233,0.09626864,0.08525169,0,High_Renaissance/leonardo-da-vinci_manuscript-page-on-the-sforza-monument.jpg,High Renaissance,,leonardo da vinci
0.64343673,0.66648746,0.5825677,0.22091968,0.21622917,0.2269604,0.6500284,0.21401848,0.21011253,0.060869038,1,Impressionism/claude-monet_poppy-field.jpg,Impressionism,,claude monet
0.47812623,0.38437885,0.23758018,0.19170845,0.14892356,0.14000522,0.39567426,0.14440615,0.49812254,0.24054605,0,Post_Impressionism/henri-de-toulouse-lautrec_the-clown-cha-u-kao-1895.jpg,Post Impressionism,1895.0,henri de toulouse lautrec
0.4581976,0.3734222,0.28842798,0.17736967,0.19692168,0.15302016,0.3890807,0.18263519,0.39174452,0.16976961,0,Northern_Renaissance/lucas-cranach-the-elder_the-judgment-of-paris-1527.jpg,Northern Renaissance,1527.0,lucas cranach the elder
0.51707935,0.46318483,0.40651688,0.1502511,0.12000165,0.15827152,0.47283912,0.101383105,0.2949692,0.11056247,0,Color_Field_Painting/sven-lukin_untitled-1969.jpg,Color Field Painting,1969.0,sven lukin
0.5105866,0.50156605,0.43822092,0.17165138,0.15026692,0.15570465,0.49704188,0.15216927,0.21774827,0.0723657,0,Realism/pyotr-konchalovsky_bouquet-of-flowers-1932.jpg,Realism,1932.0,pyotr konchalovsky
0.40893868,0.43597633,0.36081594,0.20099373,0.18603066,0.186729,0.41932377,0.18937685,0.22674425,0.048122734,1,Impressionism/claude-monet_water-lilies-25.jpg,Impressionism,,claude monet
0.7053924,0.7053924,0.7053924,0.16362008,0.16362008,0.16362008,0.7053924,0.16362008,0.0,0.0,0,Northern_Renaissance/albrecht-durer_holy-family.jpg,Northern Renaissance,,albrecht durer
0.8656325,0.8437381,0.7686878,0.18877728,0.19150385,0.18026067,0.84172875,0.18886913,0.11695787,0.09694469,0,Post_Impressionism/vincent-van-gogh_standing-female-nude-seen-from-the-side-1886.jpg,Post Impressionism,1886.0,vincent van gogh
0.4228231,0.41626456,0.3769194,0.21217196,0.220551,0.21347214,0.41374022,0.21716191,0.13842396,0.045903713,0,Realism/vincent-van-gogh_blind-man-sitting-in-interior(1).jpg,Realism,,vincent van gogh
0.481812,0.4456208,0.26923424,0.3427962,0.35401633,0.31348062,0.4363339,0.31482586,0.5711229,0.21257776,0,Pop_Art/keith-haring_lucky-strike-1987(1).jpg,Pop Art,1987.0,keith haring
0.2110579,0.1438752,0.11717793,0.21787779,0.17086555,0.12356602,0.16091932,0.17479792,0.3404368,0.09387997,0,Baroque/guido-reni_magdalene-in-penitence-1635.jpg,Baroque,1635.0,guido reni
0.6553563,0.59975994,0.49752438,0.21472551,0.20988876,0.21135268,0.60472834,0.19441585,0.35646665,0.1578319,0,Pointillism/henri-edmond-cross_a-pine-tree.jpg,Pointillism,,henri edmond cross
0.3438137,0.27314597,0.21049902,0.1631873,0.13984942,0.072886005,0.28713387,0.13796763,0.34397173,0.13331467,0,Romanticism/david-wilkie_william-iv-of-the-united-kingdom-1832.jpg,Romanticism,1832.0,david wilkie
0.711448,0.65846145,0.57345426,0.1839692,0.19928679,0.20753463,0.6646136,0.19502962,0.21637054,0.13799375,0,High_Renaissance/michelangelo_st-proculus-1494.jpg,High Renaissance,1494.0,michelangelo
0.5790671,0.5834425,0.6956711,0.24367405,0.26047248,0.22845152,0.5949283,0.24748127,0.2507954,-0.11660397,2,Symbolism/nicholas-roerich_monastery-in-the-mountains-1931.jpg,Symbolism,1931.0,nicholas roerich
0.41345432,0.39241204,0.35745108,0.24624345,0.2153784,0.18161781,0.3947181,0.21970668,0.23994677,0.056003243,0,Expressionism/lucian-freud_naked-portrait-3.jpg,Expressionism,,lucian freud
0.4410532,0.40582517,0.3174673,0.16645586,0.1621963,0.12780203,0.40628558,0.15520184,0.30570352,0.12358591,0,Naive_Art_Primitivism/niko-pirosmani_big-marani-in-the-woods.jpg,Naive Art Primitivism,,niko pirosmani
0.7041935,0.5285984,0.3637157,0.1190173,0.17590164,0.20967966,0.56230474,0.15629579,0.51947737,0.34047776,0,Impressionism/john-singer-sargent_palestine.jpg,Impressionism,,john singer sargent
0.5567905,0.56318647,0.54603153,0.21151848,0.21341148,0.21916376,0.5593184,0.21346377,0.043126225,0.010758936,1,Northern_Renaissance/albrecht-durer_the-four-witches-1497.jpg,Northern Renaissance,1497.0,albrecht durer
0.27491146,0.26190403,0.18230268,0.19007216,0.1697801,0.13779964,0.2567187,0.17107671,0.42458096,0.09260878,0,Romanticism/george-stubbs_cheetah-with-two-indian-servants-and-a-deer.jpg,Romanticism,,george stubbs
0.35240263,0.3283493,0.33465987,0.14564739,0.11331422,0.09434034,0.33626065,0.11717899,0.19064754,0.017742753,0,Expressionism/ligia-macovei_unknown-title-26.jpg,Expressionism,,ligia macovei
0.60273176,0.5553419,0.51343656,0.2442991,0.2392061,0.22464319,0.5647343,0.23652822,0.16152553,0.08929521,0,Art_Nouveau_Modern/sergey-solomko_thanks.jpg,Art Nouveau Modern,,sergey solomko
0.5448644,0.42193896,0.2926387,0.20651144,0.18296707,0.15729594,0.44395342,0.16834685,0.51629496,0.25222573,0,Symbolism/odilon-redon_woman-among-the-flowers.jpg,Symbolism,,odilon redon
0.46273053,0.3896633,0.31025535,0.23251286,0.19769739,0.15538566,0.4024579,0.18822138,0.36688483,0.15247518,0,Post_Impressionism/ion-pacea_still-life-with-flowers-fruit-and-seashell-1970.jpg,Post Impressionism,1970.0,ion pacea
0.76521695,0.77003825,0.75588405,0.0940149,0.09480904,0.09905351,0.7669831,0.09503246,0.020321745,0.009332895,1,Northern_Renaissance/hans-baldung_drawing-of-the-castles-of-alsacien-ortenberg-right-and-ramstein-left-1514.jpg,Northern Renaissance,1514.0,hans baldung
0.3226297,0.23874274,0.22165337,0.23146886,0.17285489,0.15760429,0.26187676,0.1830881,0.3224295,0.10097632,0,Realism/gustave-courbet_portrait-of-a-spanish-lady-1855.jpg,Realism,1855.0,gustave courbet
0.8917277,0.9015166,0.8926471,0.15194146,0.15408312,0.15761262,0.8975785,0.15379292,0.018916063,-0.00091940165,1,Art_Nouveau_Modern/aubrey-beardsley_the-repentance-of-mrs.jpg,Art Nouveau Modern,,aubrey beardsley
0.6535568,0.59527326,0.54386467,0.20388617,0.2108763,0.21960065,0.6068394,0.20746608,0.20448977,0.10969216,0,Impressionism/armand-guillaumin_the-seine-1867.jpg,Impressionism,1867.0,armand guillaumin
0.5032085,0.4036291,0.32973588,0.14162037,0.13132624,0.10919744,0.4249795,0.129843,0.34558713,0.17347264,0,Northern_Renaissance/hans-baldung_an-allegory-of-death-and-beauty.jpg,Northern Renaissance,,hans baldung
0.2968338,0.38728628,0.46126398,0.30338717,0.3110878,0.37171233,0.36867446,0.29437009,0.50159097,-0.16443017,2,Symbolism/nicholas-roerich_iskander-and-hermit-1938.jpg,Symbolism,1938.0,nicholas roerich
0.35933602,0.30721295,0.25119656,0.15305662,0.1338197,0.1131526,0.31641185,0.13318186,0.29691446,0.108139455,0,Realism/james-tissot_behold-he-standeth-behind-our-wall-1894.jpg,Realism,1894.0,james tissot
0.5849916,0.4244191,0.16488637,0.23979259,0.19059338,0.11126032,0.44284356,0.17749208,0.69672215,0.42010522,0,Abstract_Expressionism/gerhard-richter_abstract-painting-780-1-1.jpg,Abstract Expressionism,,gerhard richter
0.58249795,0.37307584,0.23648348,0.26666728,0.28018335,0.2234242,0.42012155,0.2659634,0.66394496,0.34601447,0,Realism/john-everett-millais_sir-john-everett-pippa.jpg,Realism,,john everett millais
0.31908774,0.2329578,0.10075541,0.21898557,0.13849972,0.05758997,0.24363957,0.15131313,0.583457,0.21833234,0,Baroque/anthony-van-dyck_saint-bartholomew.jpg,Baroque,,anthony van dyck
0.30918282,0.2812615,0.22990628,0.17190458,0.16255563,0.1443302,0.28375548,0.16115703,0.27763808,0.07927655,0,Baroque/francesco-solimena_battle-between-lapiths-and-centaurs-1740.jpg,Baroque,1740.0,francesco solimena
0.37069404,0.36391604,0.39138904,0.189588,0.16619807,0.20881191,0.36907458,0.16745047,0.309633,-0.020695,2,Impressionism/pierre-auguste-renoir_umbrellas-1886.jpg,Impressionism,1886.0,pierre auguste renoir
0.5026903,0.4724198,0.45295697,0.2577476,0.20539236,0.16824147,0.47925192,0.20640446,0.318175,0.04973334,0,Abstract_Expressionism/richard-diebenkorn_berkeley-no-58.jpg,Abstract Expressionism,,richard diebenkorn
0.827492,0.8348322,0.790192,0.21011117,0.20719539,0.19834146,0.8275485,0.2055117,0.07613775,0.03729999,1,Naive_Art_Primitivism/marc-chagall_moses-1956.jpg,Naive Art Primitivism,1956.0,marc chagall
0.5531094,0.47114497,0.4408986,0.19628151,0.19087486,0.19339675,0.49220425,0.18652165,0.2343189,0.11221081,0,Post_Impressionism/maurice-utrillo_bievre.jpg,Post Impressionism,,maurice utrillo
0.79322845,0.8048118,0.8062409,0.33440626,0.3377767,0.3409308,0.80151117,0.3371183,0.04920726,-0.013012469,2,Art_Nouveau_Modern/felix-vallotton_french-poet-paul-verlaine-1896.jpg,Art Nouveau Modern,1896.0,felix vallotton
0.35176402,0.3246034,0.29006708,0.16913764,0.14578302,0.11872827,0.3287873,0.14898998,0.16162333,0.061696947,0,Baroque/diego-velazquez_st-anthony-the-abbot-and-st-paul-the-first-hermit.jpg,Baroque,,diego velazquez
0.6382633,0.43883395,0.31912532,0.10528282,0.16031802,0.14215791,0.48481652,0.13929497,0.5184207,0.31913796,0,Symbolism/salvador-dali_er-tu-puer-prophetia-altissimi-luke-1-76.jpg,Symbolism,,salvador dali
0.55986905,0.5691744,0.56747425,0.43385574,0.43888575,0.4435296,0.5661982,0.43790007,0.1954115,-0.007605195,1,Expressionism/ernst-ludwig-kirchner_female-head.jpg,Expressionism,,ernst ludwig kirchner
0.72243077,0.6769649,0.5784671,0.14593373,0.15334076,0.16964634,0.67933047,0.15064247,0.21339884,0.1439637,0,Impressionism/maurice-prendergast_evening-on-a-pleasure-boat-1898.jpg,Impressionism,1898.0,maurice prendergast
0.21274152,0.23006664,0.1895606,0.17212085,0.17531824,0.15107852,0.22026876,0.16880636,0.25046873,0.023180917,1,High_Renaissance/titian_portrait-of-laura-de-dianti.jpg,High Renaissance,,titian
0.6953932,0.59462583,0.5249289,0.069631055,0.10604756,0.12908009,0.61680984,0.09636923,0.25391215,0.17046428,0,Mannerism_Late_Renaissance/jacopo-pontormo_study-for-the-deluge.jpg,Mannerism Late Renaissance,,jacopo pontormo
0.38150996,0.36182216,0.28752467,0.17156535,0.16375586,0.16106725,0.35923892,0.15534878,0.36046526,0.09398529,0,Post_Impressionism/paul-gauguin_where-do-we-come-from-what-are-we-where-are-we-going-1897.jpg,Post Impressionism,1897.0,paul gauguin
0.5980947,0.54325455,0.3909833,0.29892728,0.28824204,0.1956755,0.5422929,0.27846572,0.3389805,0.20711139,0,Symbolism/nicholas-roerich_sacred-island-1917.jpg,Symbolism,1917.0,nicholas roerich
0.2751987,0.21022065,0.16561233,0.2639662,0.23374648,0.19393463,0.22456372,0.2354691,0.4395796,0.10958637,0,Rococo/vladimir-borovikovsky_varvara-andreyevna-tomilova.jpg,Rococo,,vladimir borovikovsky
0.77654195,0.7494639,0.69786096,0.22874951,0.21675496,0.21102607,0.7516774,0.21964025,0.104994975,0.07868099,0,Realism/giovanni-boldini_portrait-of-a-girl.jpg,Realism,,giovanni boldini
0.5295295,0.4916272,0.41025347,0.21426545,0.22423351,0.2549005,0.4936834,0.22325726,0.2797936,0.11927605,0,Symbolism/mikhail-nesterov_way-to-christ.jpg,Symbolism,,mikhail nesterov
0.114834175,0.15966056,0.17401795,0.13143094,0.11406633,0.066548266,0.1478942,0.11279822,0.5262703,-0.059183776,2,Realism/mykola-yaroshenko_self-portrait-1895.jpg,Realism,1895.0,mykola yaroshenko
0.62464124,0.617193,0.6334511,0.21651664,0.21810284,0.24324071,0.62127346,0.2129861,0.23935068,-0.0088098645,2,Post_Impressionism/maurice-prendergast_new-england.jpg,Post Impressionism,,maurice prendergast
0.7689968,0.67750794,0.59341824,0.22235353,0.22964172,0.22681133,0.6952769,0.22606899,0.2536461,0.17557853,0,Symbolism/mstislav-dobuzhinsky_courtyard-in-palanga-1932.jpg,Symbolism,1932.0,mstislav dobuzhinsky
0.5729011,0.5338774,0.4572493,0.17365067,0.1708432,0.18208717,0.5368099,0.16838422,0.24384634,0.115651816,0,Impressionism/mary-cassatt_sara-with-her-dog.jpg,Impressionism,,mary cassatt
0.5075909,0.45984676,0.37600458,0.30147874,0.327746,0.33398488,0.46456426,0.3160171,0.33003688,0.13158631,0,Northern_Renaissance/jean-fouquet_self-portrait.jpg,Northern Renaissance,,jean fouquet
0.61790216,0.5762011,0.48005998,0.33121067,0.32845268,0.2917919,0.5777096,0.31822664,0.33361876,0.13784218,0,Romanticism/konstantin-makovsky_portrait-of-an-unknown.jpg,Romanticism,,konstantin makovsky
0.4418254,0.5307357,0.551687,0.24158305,0.21414614,0.19617248,0.50653994,0.20848145,0.39878714,-0.10986161,2,Symbolism/odilon-redon_woman-in-profile-under-a-gothic-arch.jpg,Symbolism,,odilon redon
0.7106197,0.7166351,0.7038802,0.12758458,0.12849537,0.1331814,0.71338236,0.12871677,0.02183625,0.006739497,1,Romanticism/gustave-dore_this-greeting-on-thy-impious-crest-receive.jpg,Romanticism,,gustave dore
0.86507785,0.7046492,0.29966944,0.076081574,0.04361004,0.059477918,0.7064497,0.033243302,0.6513925,0.5654084,0,Color_Field_Painting/gene-davis_two-yellows-1959(1).jpg,Color Field Painting,1959.0,gene davis
0.6381221,0.52863127,0.49744824,0.21283233,0.17029002,0.17261119,0.5578142,0.17954382,0.26227397,0.14067385,0,Romanticism/alexey-bogolyubov_sinop-turkey-1856.jpg,Romanticism,1856.0,alexey bogolyubov
0.43971404,0.36467645,0.32004255,0.32811677,0.27674097,0.20779209,0.3820244,0.2785146,0.37047672,0.119671494,0,Naive_Art_Primitivism/edith-vonnegut_time-to-come-out.jpg,Naive Art Primitivism,,edith vonnegut
0.5236642,0.51530576,0.35733405,0.13536808,0.1484528,0.17193936,0.49979615,0.14242451,0.35715318,0.16633013,0,Realism/mikhail-nesterov_a-girl-with-kokoshnik-woman-s-headdress-in-old-russia-1885.jpg,Realism,1885.0,mikhail nesterov
